symbol,Patient.1_CL.1,Patient.1_SC.1,Patient.10_CL.1,Patient.10_CL.2,Patient.10_SC.1,Patient.2_CL.1,Patient.2_SC.1,Patient.3_CL.1,Patient.3_SC.1,Patient.4_CL.1,Patient.4_CL.2,Patient.4_CL.3,Patient.4_SC.1,Patient.4_SC.1.1,Patient.5_CL.1,Patient.5_SC.1,Patient.5_SC.2,Patient.6_CL.1,Patient.6_SC.1,Patient.7_CL.1,Patient.7_SC.1,Patient.7_SC.2,Patient.8_CL.1,Patient.8_CL.2,Patient.8_SC.1,Patient.8_SC.2,Patient.8_SC.3,Patient.9_CL.1,Patient.9_SC.1
HMGN1,1423,11,1522,1819,766,6,2,1497,259,2422,3477,2495,10,1809,9,1,4,18,3,3,927,272,3876,3041,24,12,12,7,2784
HMGN2,3663,50,1731,2956,1287,9,3,1126,415,492,3168,613,2,2724,5,1296,4,30,4,49,1020,25428,4685,7229,2,321,17847,13,430
HMGCL,0,0,0,1,1,0,0,25,0,0,565,0,0,0,0,0,0,0,0,0,0,0,0,454,0,0,1306,0,1081
HMGCR,0,0,318,101,25,2,0,1,0,0,248,0,0,26,1,0,0,11,2,0,0,1,0,117,5,5,1,0,0
HMGCS1,0,0,504,3,11,5,1,769,3,21,0,280,3,72,7,0,6,0,0,0,0,1,7,200,12,5296,3,2,1
HMGCS2,40,1,2,4,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HMGA1,11,11878,799,789,836,0,65,507,103,50,2,679,0,310,0,1,0,5,1,0,4,4,3896,1900,14,5432,50,2,0
AOX1,0,0,1826,0,119,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HMMR,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,722,0,0
HMOX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HMOX2,3,1,11,864,243,5,0,37,0,1582,0,1612,9,1121,0,2,2,0,0,1,0,0,2,1144,0,0,0,11,2
NR4A1,0,0,4,226,588,0,0,133,1,33,37,53,0,39,2,0,0,0,0,0,0,0,1,16,1708,3,3,1,0
HMX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HMX2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOXA1,222,2,147,419,336,2,2,64,118,206,344,2,1,188,1,0,0,3,5,0,1,4,3250,184,2,1,1,0,0
APAF1,1,0,30,0,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,6,0,0,0,0,0,0,0,4
FOXA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOXA3,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HNF4A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HNF4G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
ONECUT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HNMT,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOP14-AS1,0,0,1034,2,2,0,0,4,618,7,25,0,0,0,0,0,0,0,0,0,0,0,1,132,0,0,0,0,0
EIF4E3,0,1,8,0,90,0,2,167,0,0,0,1,0,4,0,0,0,0,0,2,16,8100,0,0,0,0,0,0,0
FAM149B1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0
RFESD,0,0,0,0,86,2,1086,0,3,225,0,0,1,380,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
SLC29A2,0,0,0,0,62,0,0,113,0,0,23,166,0,0,0,0,0,0,0,0,0,0,2,556,4,21,0,0,0
VN1R2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
VN1R4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VN1R5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BPIFA4P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KLHL10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DHRS4L2,0,0,1,56,30,0,0,10,0,159,34,0,0,217,0,0,0,0,0,0,0,0,60,51,0,0,0,0,0
MESTIT1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
POTED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C14orf39,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCDC85C,0,0,0,348,59,6,2,242,0,0,276,18,2,3,0,6399,1,0,0,0,0,0,35,202,0,4,5,0,0
HIST2H2AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
DDX51,0,0,0,1,8,0,0,0,0,98,0,7,0,12,1,44,1,0,0,38,22,19,12,316,11,9,6,1,1
HNRNPA1,9,2,717,994,2905,8,495,1030,4,421,6,943,10,695,1,32,1,28,8,7,71,9337,3,1229,1,10,592,3,37
NUDT2,0,0,0,0,10,0,0,903,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,811,0,0,0,0,274
HNRNPA2B1,9,5,704,1752,1548,32,7,1361,192,866,395,1152,32933,218,20,2950,16,6,7,1,896,3,1727,814,1214,2193,2041,17,1070
HNRNPAB,0,0,29,666,612,0,0,0,0,1215,943,1183,5,73,2,0,0,1,0,0,0,0,2269,1947,1,2,66,1,0
HNRNPC,4056,36,4190,4906,1479,6,42,2185,585,5670,3950,4389,25,1687,10,41,2,8,10,4,96,36159,40,4405,649,10,80,13,2882
HNRNPD,2,5,1389,367,1586,5,1,664,510,1950,63,17,10,921,9,0,4,4,2,4,166,2,20,1437,666,4,2,26,1369
HNRNPF,1,7,475,1180,2297,8,3528,1380,7,724,281,41,7,481,2,2,4,5,3,0,1,6,56,773,9,2732,4,3,227
HNRNPH1,0,1,0,0,160,0,1,0,83,3,0,0,0,0,3,2,0,0,1,0,472,0,1,80,2,0,1,0,65
HNRNPH2,0,0,0,0,105,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35
HNRNPH3,1214,8,500,34,313,4,3,23,14,430,405,418,4,74,3,1341,8,20,5,6,152,18,96,226,2878,27,173,1,3203
APOF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HNRNPK,216,1,448,221,665,4,5,56,443,614,51,3,31,57,6,350,0,2,1,2,391,14102,5,125,4820,3,3196,17,54
ITPK1-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
HNRNPL,637,3,454,365,591,1,62,343,0,304,830,5,3,68,0,4955,0,0,0,0,0,0,268,875,4,311,2158,0,346
TAAR6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD56B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HNRNPU,1,2,1541,667,943,4,5,83,160,318,20,1545,1,260,11,2,6,0,1,3,0,1,6,822,17,9378,563,8,0
TLX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TLX2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOXA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
HOXA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACACB,0,0,0,0,0,0,0,0,6,0,1872,0,0,0,0,0,0,0,0,0,0,0,2,319,0,0,0,0,0
APBA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOXA3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOXA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOXA5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
HOXA6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOXA7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
HOXA9,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOXA10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOXA11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPCA,0,0,6,0,0,0,0,4,0,15,3,8,0,6,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0
HOXA13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APBA2,0,3,0,0,0,0,0,20,3,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,941,1
HOXB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOXB2,692,2,0,11,0,0,0,121,153,0,0,0,0,0,0,0,0,1,0,0,0,0,1129,98,1,66,396,0,0
HOXB3,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0
HOXB4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOXB5,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,110,0,525,0,0,0
HOXB6,1,0,6,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,341,2,547,33,0,0
HOXB7,0,818,0,0,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,71,0,0,0,0,0
HOXB8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOXB9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APBB1,337,2,0,0,13,0,0,2,12,174,0,30,2,0,0,0,1,1,1,0,0,3,0,26,0,0,0,0,0
HOXC4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
HOXC5,0,0,0,0,1,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOXC6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
HOXC8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOXC9,0,0,50,0,0,0,0,5,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOXC10,0,0,12,1026,230,2,0,426,3,0,71,0,3569,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HOXC11,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOXC12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOXC13,0,0,0,0,327,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APBB2,1380,6,0,0,28,0,0,1,0,953,114,1120,3,35,0,4,0,7,0,3,0,0,0,6,1,0,0,0,0
HOXD1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOXD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOXD4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOXD8,0,0,0,0,0,0,0,0,0,257,398,218,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0
HOXD9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOXD10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOXD11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOXD12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOXD13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APC,0,0,0,0,7,0,1,0,0,235,0,0,0,0,0,0,0,1,0,0,0,0,1,16,1,1,0,0,0
HP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPCAL1,0,0,0,5,3,0,0,1,58,24,146,304,0,24,0,5,1,0,0,0,1,2,18,49,0,0,109,0,2
HPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HPGD,0,0,0,0,0,5,0,499,4,0,1,0,1,0,3,0,6,0,0,0,0,0,2,1,2,1,0,0,0
HPN,0,0,127,245,106,1,0,34,1,0,331,111,1,0,1,0,0,0,0,0,0,0,1,628,3,3187,0,0,0
APCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPRT1,0,0,187,0,212,0,0,204,28,0,217,6,0,0,0,0,0,3,1,0,0,0,0,0,3,1511,0,0,0
HPS1,8,1,18,0,171,1,6,162,987,127,86,855,1,2973,5,0,1,3,0,2,0,0,0,236,0,47,0,14,0
AIRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPVC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPX,0,0,5,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,995,6,5,1,0,0
ZAR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMR4P,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MT1DP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRAS,0,0,0,0,2,1,0,38,18,26,0,869,0,0,1,0,1,0,0,0,0,0,2524,4663,27,13962,727,0,0
ERAS,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RAB37,3,1,0,0,1,1,0,1,0,1,2,0,2,0,0,20,1,2,9013,2,80,0,0,1,293,0,0,20760,10
MMAB,0,0,634,467,48,1,0,763,0,0,0,1,0,12,0,0,0,0,0,1,0,1,1,210,0,3,12,0,2
AGFG1,1,1,235,244,21,0,2,1757,3,143,0,7,1,519,0,0,0,0,0,0,44,0,87,322,2,488,0,2,0
AGFG2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0
HRH1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APEH,12,0,104,33,797,0,4,3,428,987,346,954,5,100,1,1,3,5,1,3,0,2,11,2422,3,12,2,1,0
HRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
HRH2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRMT2,0,0,1203,340,236,1,1,2,0,595,3,1,2,219,1,0,0,0,0,0,150,0,713,493,58,1815,0,3,34
PRMT1,55,0,607,572,863,0,0,136,1,1391,0,120,9,18,1,0,0,12,2,0,0,0,8868,371,1,4,2,0,0
SERPINA9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APEX1,0,0,1026,615,2189,8,0,26,17,3310,65,2566,10,583,2,259,4,1,0,1,0,0,1,778,1,8,10,0,2680
HES1,1096,3,67,0,37,0,1,3,2,137,0,0,1,7,1,0,1,1,1,0,0,0,1545,86,0,0,0,1,0
HSBP1,25,0,18,434,254,0,3,1960,338,612,2519,1966,1,180,6,0,3,3,3,0,1,0,4,759,1,1129,804,1,0
HSD3B1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSD3B2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,3,0,0,0,0,0,0
BIRC2,0,3,436,804,448,0,0,218,3,126,13,0,1,17,3,0,0,17,5,4,2,2,0,1,1,2,1,0,0
HSD11B1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSD11B2,0,0,21,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,77,0,0,0
HSD17B1,0,0,91,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
HSD17B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,79,2,0,0,0,0,0,0,0,14
HSD17B2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
HSD17B4,4455,25,1429,894,709,6,3,1416,7,72,953,30,4,958,8,3,3,5,3,4,3,5,8,925,3,7,3,3,0
HSF1,0,0,165,12,17,0,0,198,1,164,221,0,0,81,0,0,0,0,0,0,1,8,359,585,2,650,1503,3,1
HSF2,0,0,4,99,103,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,164
HSF4,0,0,0,0,7,0,0,36,1,135,0,0,0,0,0,0,0,0,0,0,0,0,2,318,0,0,62,0,0
ACADL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIRC3,0,2,0,0,115,0,2,0,1,1,0,3,0,1,0,0,0,21,2,1,0,0,3,6,0,0,0,0,1
DNAJB2,0,0,95,206,255,2,4,332,833,29,621,1037,1,953,0,0,0,0,0,1,9,0,0,892,17,4491,210,3,181
DNAJA1,53,0,1017,1114,1966,5,0,3364,1884,784,1498,2416,2,858,11,8,1,5,6,4,39,1,2,584,495,1,166,4,4027
HSPA1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSPA1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSPA1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSPA1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSPA1A,55,1,139,295,315,2,0,539,567,174,3332,12,2,34,4,1,2,0,2,0,422,0,6,496,9,2406,331,1,0
HSPA1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSPA1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSPA1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSPA1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSPA1B,0,0,2,0,5,0,0,1,0,5,161,0,28,64,0,0,1,0,0,0,8,0,1,0,0,1,0,0,0
HSPA1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSPA1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSPA1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSPA1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSPA1L,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
HSPA2,15,36482,0,0,151,0,4,0,2,0,1,0,0,5,1,0,0,12,6,2,4,19,1,14,0,0,0,0,534
HSPA4,2696,18,3637,1480,495,4,1,888,326,756,501,15,8,0,12,1,5,4,1,3,1,0,23,975,20,4,2,1,1738
HSPA5,11,0,1899,2027,3672,39,0,2939,8,2483,1471,2524,26,1235,9,14,31,12,1,0,0,0,8596,4986,7,10,27,8,84
XIAP,2,2,0,1,19,0,1,4,0,66,12,133,1,1,4,3,2,2,1,0,0,50,30,66,4138,1,848,0,4
HSPA6,0,0,0,0,9,0,0,0,0,4,0,0,0,412,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0
HSPA7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSPA8,4559,69,9019,9630,28357,60,2,14947,1516,24400,21287,17201,106,3285,41,10,37,19,8,1,34,1,4221,19490,104,36145,17981,26,914
HSPA9,7,1,146,476,1385,6,0,114,152,2264,4834,533,3,1090,4,3,2,0,1,0,0,1,8,1054,1,4,1469,3,3459
HSPB1,270,1103,944,939,37,1,0,15213,3776,870,1395,3069,10,761,5,0,0,8,1,0,572,0,2361,4630,2,1174,1193,4,0
HSPB2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIRC5,2,0,1,592,18,4,0,0,0,0,2,0,1,18,0,0,2,0,0,0,0,0,1,361,0,0,57,0,0
HSP90AA1,17244,102,19092,20036,23297,92,11,5759,2351,30532,89944,31697,91043,7133,163,15,51,25,9,6,251,1,66788,15625,23,40,3866,2664,360
IGSF3,0,0,0,0,36,0,0,339,2,11,921,654,0,0,2,0,1,0,0,0,0,0,3,479,0,0,3,0,0
HSP90AB1,64,10,5146,4025,7751,20,7,4208,1396,18932,30630,19506,74,5415,28,6,14,61,2,5,1368,1,13910,19306,38,8593,16269,30,4
HSPD1,17,1,425,1200,2336,10,0,2306,177,1694,4187,672,6,588,6,72,7,0,0,0,0,0,8446,3193,37,15750,6581,2,1580
APLP1,0,0,0,0,0,0,0,0,0,25,11,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,1,0,0
HSPE1,0,0,264,246,316,5,1,788,11,270,936,441,3,144,4,2257,1,0,2,0,1,2,763,912,3,1955,496,0,0
DNAJB1,0,3,701,1781,658,6,0,302,1678,3119,809,2940,11,1559,5,1,3,2,0,0,766,1,2440,2147,2522,2,9489,10,36
DNAJC4,0,1,0,0,2,0,0,862,507,243,69,0,2,0,0,0,1,2,0,0,67,0,2,471,1,1,2,0,0
HSPG2,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,8,0,0,0,0,0
PPM1J,0,0,20,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,1,310,0,1,0,0,0
SNAI3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APLP2,1319,10,1155,920,1003,4,5,528,2,933,13,2291,5,265,7,0,0,1,0,1,1122,1,7336,2553,3,3,248,0,0
NDST1,0,0,357,162,7,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3561,0,1,175,2869,0,22,12,0
FOXN2,0,0,81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,56,0,41
HTN1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APOA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTR1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTR1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTR1D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTR1E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HTR1F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
HTR2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTR2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTR2C,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTR3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
APOA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTR4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTR5A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTR6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
