Geneid	Br7_1_SG
MSH5-SAPCD1-6	0
SAPCD1-5	0
VWA7-5	0
VARS-5	0
LSM2-5	0
NEU1-6	0
SLC44A4-5	0
EHMT2-5	0
C2-5	0
ZBTB12-4	0
LOC102060414-5	0
CFB-5	0
NELFE-4	0
MIR1236-3	0
SKIV2L-4	0
DXO-4	0
STK19-4	0
TNXA-3	0
C4A-3	0
CYP21A2-4	0
TNXB-6	0
ATF6B-4	0
FKBPL-4	0
PRRT1-6	0
LOC100507547-6	0
PPT2-6	0
PPT2-EGFL8-6	0
EGFL8-5	0
AGPAT1-5	0
MIR6721-5	0
RNF5-5	0
MIR6833-5	0
AGER-5	0
PBX2-5	0
GPSM3-5	0
NOTCH4-5	0
C6orf10-6	0
HCG23-6	0
BTNL2-6	0
HLA-DRA-5	0
HLA-DRB4-2	0
HLA-DQA1-5	0
HLA-DQB1-5	0
HLA-DQA2-6	0
MIR3135B-6	0
HLA-DQB2-6	0
HLA-DOB-5	0
TAP2-6	0
PSMB8-6	0
TAPSAR1-6	0
TAP1-6	0
PSMB9-6	0
LOC100294145-6	0
HLA-DMB-6	0
HLA-DMA-6	0
BRD2-5	0
HLA-DOA-5	0
HLA-DPA1-6	0
HLA-DPB1-6	0
HLA-DPB2-6	0
COL11A2-5	0
RXRB-5	0
SLC39A7-5	0
HSD17B8-5	0
MIR219-1-5	0
RING1-5	0
HCG25-5	0
VPS52-5	0
RPS18-4	0
B3GALT4-4	0
WDR46-4	0
MIR6873-4	0
PFDN6-4	0
MIR6834-4	0
RGL2-4	0
TAPBP-4	0
ZBTB22-4	0
DAXX-4	0
LOC102723452-4	0
KIFC1-2	0
TRNAV18-7	0
TRNAR24-7	0
TRNAK29-7	0
TRNAA11-7	0
TRNAF8-7	0
TRNAF4-7	0
TRNAA19-7	0
TRNAF3-7	0
TRNAA34-7	0
TRNAA1-7	0
TRNAF5-7	0
TRNAA6-7	0
TRNAA10-7	0
TRNAF9-7	0
TRNAA13-7	0
LOC401242-7	0
TRNAA27-7	0
TRNAR9-5	0
TRNAL-CAA-5	0
HCG14-5	0
TRIM27-6	0
TRNAL22-5	0
TRNAQ11-5	0
TRNAL20-5	0
C6orf100-5	0
TRNAM12-5	0
TRNAK22-5	0
TRNAM8-5	0
TRNAF7-6	0
TRNAE6-6	0
HCG16-9	0
HCG16-10	0
TRNAL17-6	0
ZNF311-6	0
LOC100129636-7	0
OR2W1-7	0
OR2B3-7	0
OR2J3-7	0
OR2J2-7	0
OR11A1-7	0
OR10C1-7	0
OR2H1-7	0
MAS1L-7	0
LINC01015-7	0
UBD-7	0
SNORD32B-7	0
OR2H2-7	0
GABBR1-7	0
MOG-7	0
ZFP57-7	0
HLA-F-6	0
HLA-F-AS1-6	0
IFITM4P-6	0
HCG4-7	0
LOC554223-7	0
HLA-G-7	0
HLA-H-7	0
HCG4B-6	0
HLA-A-7	0
HCG9-6	0
ZNRD1-AS1-7	0
HLA-J-7	0
HCG8-7	0
ZNRD1-7	0
PPP1R11-7	0
RNF39-7	0
TRIM31-7	0
TRIM40-7	0
TRIM10-7	0
TRIM15-7	0
TRIM26-7	0
HCG17-6	0
HLA-L-5	0
HCG18-6	0
TRIM39-6	0
TRIM39-RPP21-6	0
RPP21-6	0
HLA-E-6	0
GNL1-7	0
PRR3-6	0
ABCF1-6	0
MIR877-6	0
PPP1R10-6	0
MRPS18B-6	0
ATAT1-6	0
C6orf136-6	0
DHX16-7	0
PPP1R18-7	0
NRM-7	0
MDC1-7	0
TUBB-7	0
FLOT1-7	0
IER3-5	0
LINC00243-5	0
DDR1-7	0
MIR4640-6	0
GTF2H4-6	0
VARS2-6	0
SFTA2-6	0
DPCR1-5	0
MUC21-7	0
MUC22-7	0
HCG22-7	0
C6orf15-6	0
PSORS1C1-6	0
CDSN-6	0
PSORS1C2-6	0
CCHCR1-6	0
TCF19-6	0
POU5F1-6	0
PSORS1C3-6	0
HCG27-5	0
HLA-C-6	0
HLA-B-5	0
MICA-4	0
HCG26-5	0
MICB-7	0
MCCD1-7	0
DDX39B-7	0
ATP6V1G2-DDX39B-7	0
SNORD117-7	0
SNORD84-6	0
ATP6V1G2-6	0
NFKBIL1-6	0
LTA-6	0
TNF-7	0
LTB-7	0
LST1-7	0
NCR3-7	0
AIF1-5	0
PRRC2A-6	0
SNORA38-6	0
MIR6832-6	0
BAG6-6	0
APOM-6	0
C6orf47-6	0
GPANK1-6	0
CSNK2B-6	0
LY6G5B-6	0
LY6G5C-6	0
ABHD16A-6	0
MIR4646-6	0
LY6G6F-6	0
LY6G6E-6	0
LY6G6D-6	0
LY6G6C-6	0
C6orf25-6	0
DDAH2-6	0
CLIC1-6	0
MSH5-SAPCD1-7	0
MSH5-7	0
VARS-6	0
LSM2-6	0
HSPA1L-5	0
HSPA1A-5	0
HSPA1B-5	0
C6orf48-5	0
SNORD48-5	0
SNORD52-5	0
NEU1-7	0
SLC44A4-6	0
EHMT2-6	0
C2-6	0
ZBTB12-5	0
LOC102060414-6	0
CFB-6	0
NELFE-5	0
MIR1236-4	0
SKIV2L-5	0
DXO-5	0
STK19-5	0
C4A-4	0
CYP21A1P-3	0
TNXB-7	0
PRRT1-7	0
LOC100507547-7	0
PPT2-7	0
PPT2-EGFL8-7	0
EGFL8-6	0
AGPAT1-6	0
MIR6721-6	0
RNF5-6	0
MIR6833-6	0
AGER-6	0
PBX2-6	0
GPSM3-6	0
NOTCH4-6	0
C6orf10-7	0
HCG23-7	0
BTNL2-7	0
LOC101929163-4	0
HLA-DRA-6	0
HLA-DRB3-3	0
HLA-DRB1-5	0
HLA-DQA1-6	0
HLA-DQB1-6	0
HLA-DQA2-7	0
MIR3135B-7	0
HLA-DQB2-7	0
TAP2-7	0
PSMB8-7	0
TAPSAR1-7	0
TAP1-7	0
PSMB9-7	0
LOC100294145-7	0
HLA-DMB-7	0
HLA-DMA-7	0
BRD2-6	0
HLA-DOA-6	0
HLA-DPA1-7	0
HLA-DPB1-7	0
HLA-DPB2-7	0
COL11A2-6	0
RXRB-6	0
SLC39A7-6	0
HSD17B8-6	0
MIR219-1-6	0
RING1-6	0
HCG25-6	0
VPS52-6	0
RPS18-5	0
B3GALT4-5	0
WDR46-5	0
MIR6873-5	0
PFDN6-5	0
MIR6834-5	0
RGL2-5	0
TAPBP-5	0
ZBTB22-5	0
DAXX-5	0
LOC102723452-5	0
KIFC1-3	0
TRNAA38-3	0
TRNAA8-3	0
TRNAA12-3	0
TRNAT21-3	0
TRNAA5-3	0
TRNAV18-8	0
TRNAR24-8	0
TRNAK29-8	0
TRNAA11-8	0
TRNAF8-8	0
TRNAF4-8	0
TRNAA19-8	0
TRNAF3-8	0
TRNAA34-8	0
TRNAA1-8	0
TRNAF5-8	0
TRNAA6-8	0
TRNAA10-8	0
TRNAF9-8	0
TRNAA13-8	0
LOC401242-8	0
TRNAA27-8	0
TRNAR9-6	0
TRNAL-CAA-6	0
HCG14-6	0
TRIM27-7	0
TRNAL22-6	0
TRNAQ11-6	0
TRNAL20-6	0
C6orf100-6	0
TRNAM12-6	0
TRNAK22-6	0
TRNAM8-6	0
TRNAF7-7	0
TRNAE6-7	0
HCG16-11	0
TRNAL17-7	0
ZNF311-7	0
LOC100129636-8	0
OR2W1-8	0
OR2B3-8	0
OR2J3-8	0
OR2J2-8	0
LOC101929006-4	0
LOC102724952-5	0
OR14J1-7	0
OR5V1-5	0
OR12D3-6	0
OR12D2-6	0
OR11A1-8	0
OR10C1-8	0
OR2H1-8	0
MAS1L-8	0
LINC01015-8	0
GABBR1-8	0
MOG-8	0
ZFP57-8	0
HLA-F-7	0
HLA-F-AS1-7	0
IFITM4P-7	0
HCG4-8	0
LOC554223-8	0
HLA-G-8	0
HLA-H-8	0
HCG4B-7	0
HLA-A-8	0
HCG9-7	0
ZNRD1-AS1-8	0
HLA-J-8	0
HCG8-8	0
ZNRD1-8	0
PPP1R11-8	0
RNF39-8	0
TRIM31-8	0
TRIM40-8	0
TRIM10-8	0
TRIM15-8	0
TRIM26-8	0
HCG17-7	0
HLA-L-6	0
HCG18-7	0
TRIM39-7	0
TRIM39-RPP21-7	0
RPP21-7	0
HLA-E-7	0
GNL1-8	0
PRR3-7	0
ABCF1-7	0
MIR877-7	0
PPP1R10-7	0
MRPS18B-7	0
ATAT1-7	0
C6orf136-7	0
DHX16-8	0
PPP1R18-8	0
MDC1-8	0
TUBB-8	0
FLOT1-8	0
IER3-6	0
LOC100996707	0
MUC22-8	0
HCG22-8	0
TCF19-7	0
POU5F1-7	0
PSORS1C3-7	0
HCG27-6	0
HLA-C-7	0
HLA-B-6	0
MIR6891-4	0
LOC101929072-4	0
MICA-5	0
LINC01149-4	0
HCP5-4	0
HCG26-6	0
MICB-8	0
MCCD1-8	0
DDX39B-8	0
ATP6V1G2-DDX39B-8	0
SNORD117-8	0
SNORD84-7	0
ATP6V1G2-7	0
NFKBIL1-7	0
LTA-7	0
TNF-8	0
LTB-8	0
LST1-8	0
NCR3-8	0
AIF1-6	0
PRRC2A-7	0
SNORA38-7	0
MIR6832-7	0
BAG6-7	0
APOM-7	0
C6orf47-7	0
GPANK1-7	0
CSNK2B-7	0
LY6G5B-7	0
LY6G5C-7	0
ABHD16A-7	0
MIR4646-7	0
LY6G6F-7	0
LY6G6E-7	0
LY6G6D-7	0
LY6G6C-7	0
C6orf25-7	0
DDAH2-7	0
CLIC1-7	0
MSH5-8	0
MSH5-SAPCD1-8	0
SAPCD1-6	0
VWA7-6	0
VARS-7	0
NEU1-8	0
SLC44A4-7	0
EHMT2-7	0
C2-7	0
LOC102060414-7	0
CFB-7	0
NELFE-6	0
MIR1236-5	0
SKIV2L-6	0
DXO-6	0
STK19-6	0
C4B_2	0
CYP21A1P-4	0
TNXA-4	0
C4B-4	0
CYP21A2-5	0
TNXB-8	0
PRRT1-8	0
LOC100507547-8	0
PPT2-8	0
PPT2-EGFL8-8	0
EGFL8-7	0
AGPAT1-7	0
MIR6721-7	0
RNF5-7	0
MIR6833-7	0
AGER-7	0
PBX2-7	0
GPSM3-7	0
NOTCH4-7	0
C6orf10-8	0
HCG23-8	0
BTNL2-8	0
HLA-DRA-7	0
HLA-DRB4-3	0
HLA-DRB1-6	0
HLA-DQA1-7	0
HLA-DQB1-7	0
HLA-DQA2-8	0
MIR3135B-8	0
HLA-DQB2-8	0
HLA-DOB-6	0
TAP2-8	0
PSMB8-8	0
TAPSAR1-8	0
TAP1-8	0
PSMB9-8	0
LOC100294145-8	0
HLA-DMB-8	0
HLA-DMA-8	0
BRD2-7	0
HLA-DOA-7	0
HLA-DPA1-8	0
HLA-DPB1-8	0
HLA-DPB2-8	0
COL11A2-7	0
HCG25-7	0
VPS52-7	0
RPS18-6	0
KIFC1-4	0
PHF1-2	0
CUTA-2	0
SYNGAP1-2	0
MIR5004-2	0
ZBTB9-2	0
LOC100506851-2	0
HLA-DRA-8	0
BTNL2-9	0
LOC102725038	0
HCG23-9	0
TCTE3-2	0
ERMARD-2	0
LINC00242-2	0
LINC00574-2	0
FLJ38122-2	0
DLL1-2	0
FAM120B-2	0
MIR4644-2	0
LOC101929670-2	0
LOC101929891-2	0
SLC25A51P1-2	0
THEMIS-2	0
PTPRK-2	0
RP11-103C16.2-2	0
LOC102723872	5
LOC102723672	0
LOC100507642	0
FAM20C	0
LOC100996433	0
WI2-2373I1.2	0
AC226118.1	0
LOC100131372	1
PDGFA	91
FLJ44511	0
PRKAR1B	13
LOC101927000	0
AC147651.4	0
HEATR2	31
SUN1	238
LOC102723743	0
GET4	183
ADAP1	15
COX19	67
CYP2W1	0
C7orf50	121
MIR339	0
GPR146	0
GPER1	0
LOC102723758	0
ZFAND2A	10
AC091729.9	0
UNCX	0
MICALL2	85
INTS1	10
MAFK	36
LOC100128653	22
TMEM184A	12
PSMG3	19
PSMG3-AS1	0
TFAMP1	0
LOC102723800	1
ELFN1	0
LOC401296	0
LOC101927125	0
MAD1L1	0
LOC100128374	0
MIR4655	0
FTSJ2	68
NUDT1	0
SNX8	70
MIR6836	0
EIF3B	111
CHST12	0
LOC101927181	0
LFNG	16
MIR4648	0
BRAT1	27
IQCE	0
TTYH3	49
AMZ1	0
GNA12	29
LOC102723871	0
CARD11	0
LOC101927256	0
LOC102723892	0
LOC100129603	0
SDK1	0
FOXK1	4
AP5Z1	3
MIR4656	0
RADIL	0
PAPOLB	0
MMD2	0
RNF216P1	10
RBAK	0
RBAK-RBAKDN	0
RBAKDN	0
ZNF890P	0
WIPI2	71
SLC29A4	0
TNRC18	7
FBXL18	2
MIR589	0
ACTB	12526
FSCN1	4
RNF216	67
RNF216-IT1	0
LOC101927301	0
MIR6874	0
ZNF815P	1
OCM	0
CCZ1	14
RSPH10B	0
PMS2	7
AIMP2	1
EIF2AK1	136
ANKRD61	0
USP42	18
CYTH3	0
FAM220A	0
RAC1	346
DAGLB	29
KDELR2	472
GRID2IP	0
LOC101927325	0
ZDHHC4	48
C7orf26	16
ZNF853	0
ZNF316	21
ZNF12	50
LOC102723953	0
PMS2CL	0
RSPH10B2	0
LOC102723965	0
CCZ1B	8
MIR3683	0
LOC100131257	11
C1GALT1	12
LOC101927354	0
COL28A1	0
RP5-1159O4.2	15
MIOS	0
RPA3	30
RPA3-AS1	91
AC009473.1	0
GLCCI1	2
ICA1	40
LOC100505938	18
NXPH1	60
LOC102723978	2
PER4	0
LOC100131472	0
NDUFA4	493
PHF14	119
THSD7A	0
TMEM106B	160
VWDE	0
SCIN	2
ARL4A	175
ETV1	6
DGKB	0
AGMO	0
MEOX2	0
AC005550.4	0
LOC101927558	0
ISPD	0
ISPD-AS1	1
SOSTDC1	0
LRRC72	0
ANKMY2	132
BZW2	70
LOC101927585	4
TSPAN13	540
AGR2	8701
AGR3	309
LOC101927609	8
AHR	249
LOC102659288	0
AC017060.1	0
SNX13	41
PRPS1L1	0
HDAC9	6
MIR1302-6	0
LOC102724098	0
LOC102724089	0
TWIST1	1
LOC102724115	0
FERD3L	0
TWISTNB	67
MIR3146	0
TMEM196	0
AC005062.2	0
MACC1	0
MACC1-AS1	0
LOC100506098	51
AC099342.1	0
LOC101927811	1
ITGB8	0
ABCB5	0
SP8	0
RPL23P8	25
SP4	1
MIR1183	0
DNAH11	7
CDCA7L	4
LOC102724143	0
RAPGEF5	2
STEAP1B	0
AC002480.3	0
LOC102724162	0
LOC401312	0
IL6	0
TOMM7	193
LOC101927841	0
SNORD93	0
FAM126A	3
KLHL7-AS1	1
KLHL7	10
NUPL2	48
LOC101927890	0
GPNMB	0
MALSU1	25
IGF2BP3	0
RPS2P32	0
TRA2A	121
CLK2P	5
CCDC126	14
FAM221A	13
STK31	0
NPY	0
MPP6	5
DFNA5	0
OSBPL3	61
CYCS	144
C7orf31	10
NPVF	0
LOC646588	0
LOC100506236	0
MIR148A	0
NFE2L3	19
LOC101928025	0
HNRNPA2B1	888
CBX3	120
SNX10	92
LOC101930332	0
LOC441204	0
KIAA0087	0
LOC100506289	0
LOC101928077	1
C7orf71	0
SKAP2	249
HOXA1	0
HOTAIRM1	4
HOXA2	0
HOXA3	2
HOXA-AS2	0
HOXA4	0
HOXA-AS3	0
HOXA5	0
HOXA6	0
HOXA7	0
HOXA9	0
HOXA10-HOXA9	0
HOXA10-AS	0
MIR196B	0
HOXA10	0
HOXA11	0
HOXA11-AS	0
HOXA13	0
HOTTIP	0
EVX1	0
LOC102724477	0
HIBADH	92
TAX1BP1	270
JAZF1	10
JAZF1-AS1	0
CREB5	11
TRIL	41
LOC100506497	0
CPVL	823
LOC101928168	0
LOC644086	2
CHN2	4
LOC102724484	0
PRR15	6
LOC646762	0
LOC102724549	0
MIR550A3	0
ZNRF2P2	0
DPY19L2P3	0
LOC102724565	0
LOC101928208	3
WIPF3	0
SCRN1	53
FKBP14	4
PLEKHA8	0
MTURN	37
ZNRF2	8
MIR550B1	0
MIR550A1	0
DKFZP586I1420	23
LINC01176	0
NOD1	0
LOC101928268	0
GGCT	124
LOC401320	3
GARS	212
CRHR2	0
INMT	0
INMT-FAM188B	26
FAM188B	28
AQP1	0
GHRHR	0
ADCYAP1R1	0
LOC101928310	0
NEUROD6	0
CCDC129	0
PPP1R17	0
PDE1C	0
LOC100130673	0
LSM5	116
AVL9	23
DPY19L1P1	10
ZNRF2P1	3
MIR550B2	0
MIR550A2	0
LINC00997	9
LOC102724668	0
KBTBD2	72
RP9P	0
FKBP9	59
NT5C3A	0
LOC101928355	0
RP9	14
BBS9	119
FLJ20712	0
BMPER	0
NPSR1-AS1	12
NPSR1	0
DPY19L1	36
MIR548N	0
LOC102724723	0
DPY19L2P1	0
TBX20	0
LOC401324	0
LOC101928421	0
HERPUD2	14
AC018647.3	0
AC007551.3	0
SEPT7	202
LOC101928618	0
EEPD1	47
KIAA0895	68
ANLN	4
AOAH	127
AOAH-IT1	0
ELMO1	25
MIR1200	0
ELMO1-AS1	0
GPR141	0
LOC101928643	0
NME8	2
SFRP4	0
EPDR1	0
STARD3NL	55
TARP	0
LOC102724797	0
TRG-AS1	0
AMPH	60
FAM183B	0
VPS41	46
POU6F2	4
POU6F2-AS2	0
POU6F2-AS1	0
YAE1D1	0
RALA	27
LINC00265	0
LOC101928688	0
LOC102724836	0
LOC101929264	1
CDK13	27
MPLKIP	65
SUGCT	1
LOC101928716	7
AC005029.1	0
AC005022.1	0
INHBA	0
INHBA-AS1	0
GLI3	153
AC027269.2	0
C7orf25	0
PSMA2	227
MRPL32	33
HECW1	0
MIR3943	0
LOC102724911	0
LOC102724903	0
AC011738.4	0
STK17A	53
COA1	27
LOC101928860	0
BLVRA	114
LOC102724946	0
MRPS24	140
URGCP-MRPS24	135
URGCP	1
UBE2D4	52
POLR2J4	3
SPDYE1	3
RASA4CP	1
LINC00957	1
DBNL	345
MIR6837	1
PGAM2	0
POLM	80
MIR6838	1
LOC102724964	0
AEBP1	0
MIR4649	0
POLD2	66
MYL7	0
GCK	0
YKT6	125
CAMK2B	11
NUDCD3	116
NPC1L1	0
DDX56	81
TMED4	145
LOC102723307	0
OGDH	28
ZMIZ2	31
PPIA	231
H2AFV	96
LOC101929301	0
PURB	50
MIR4657	0
LOC102723959	0
MYO1G	89
LOC101928927	1
SNHG15	35
SNORA9	0
LOC102723334	0
CCM2	0
LOC100128364	0
NACAD	0
TBRG4	199
SNORA5A	0
SNORA5C	0
SNORA5B	0
RAMP3	0
ADCY1	52
SEPT7P2	38
LOC101930567	0
LOC101929008	0
LOC101928976	0
LOC101929038	0
IGFBP1	0
IGFBP3	0
LOC102723446	1
LOC730338	0
TNS3	11
LOC102723974	0
AC095067.1	0
C7orf65	0
LINC00525	0
PKD1L1	0
C7orf69	0
HUS1	8
SUN3	0
C7orf57	0
UPP1	59
ABCA13	2
CDC14C	0
VWC2	0
ZPBP	0
C7orf72	0
IKZF1	9
LOC102723522	0
FIGNL1	0
DDC	0
AC018705.5	0
GRB10	0
COBL	0
LOC102723533	0
LOC101928257	0
POM121L12	0
LOC102723559	0
FLJ45974	0
HPVC1	0
LOC102723605	0
LOC101928285	0
VSTM2A	103
GS1-18A18.1	0
SEC61G	142
RP11-745C15.2	0
EGFR	0
LOC102723622	0
EGFR-AS1	0
LOC102724011	0
LANCL2	38
VOPP1	24
FKBP9L	0
LOC101060341	0
LOC102723656	0
SEPT14	3
ZNF713	0
MRPS17	26
GBAS	182
PSPH	1
CCT6A	259
SNORA15	0
SUMF2	142
PHKG1	117
CHCHD2	268
NUPR1L	31
LOC101930109	0
LOC650226	0
LOC100240728	0
DKFZp434L192	0
LOC101928401	0
LOC102723684	0
LOC401357	0
LOC101928587	0
LOC101060183	0
LOC100130849	0
LOC100287294	0
MIR4283-1	0
ZNF479	0
GUSBP10	0
LOC100653233	9
MIR3147	0
ZNF716	1
LOC100128575	0
LOC101928654	0
LOC102723842	0
LOC102724134	0
ZNF733P	0
LOC102724738	0
LOC100287704	0
LOC101929114	0
LOC101929088	1
LOC101929050	0
LOC101929022	0
LOC100287834	0
MIR4283-2	0
LOC402269	0
LOC101060128	0
LOC101929190	0
LOC100996414	0
LOC100996365	0
LOC100996428	0
LOC102724777	0
LINC01005	0
ZNF727	0
ZNF735	0
ZNF679	0
ZNF736	0
YWHAEP1	0
ZNF680	0
LOC100128885	0
LOC641746	0
ZNF107	2
MIR6839	0
ZNF138	0
RP11-797H7.5	0
ZNF273	0
ZNF117	28
ERV3-1	0
LOC102724798	0
CCT6P3	0
LOC101929266	0
LOC101929381	0
LOC101929360	0
INTS4L1	0
ZNF92	0
LOC101929322	0
LOC441242	0
INTS4L2	0
CCT6P1	13
SNORA22	0
LOC101929414	0
LOC102724918	0
DKFZP434F142	0
VKORC1L1	4
GUSB	55
ASL	148
CRCP	36
TPST1	33
LINC00174	0
LOC101929463	0
LOC100289098	0
LOC493754	21
KCTD7	0
RP4-756H11.3	0
RABGEF1	54
GTF2IRD1P1	0
LOC101929580	0
LOC101929619	0
LOC101929647	0
LOC644794	0
TMEM248	76
SBDS	190
TYW1	10
MIR4650-1	0
PMS2P4	0
STAG3L4	0
RP11-166O4.5	0
LOC102723427	0
LOC100507468	0
AUTS2	1
WBSCR17	0
MIR3914-1	0
MIR3914-2	0
CALN1	0
TYW1B	0
MIR4650-2	0
SBDSP1	50
SPDYE7P	0
POM121	6
NSUN5P2	5
TRIM74	0
LOC100101148	0
STAG3L3	0
LOC100996746	0
LOC100093631	0
NCF1B	2
NSUN5	0
TRIM50	0
FKBP6	5
LOC101930310	0
FZD9	0
BAZ1B	12
BCL7B	59
TBL2	46
MLXIPL	0
VPS37D	0
DNAJC30	0
WBSCR22	36
STX1A	13
MIR4284	0
LINC00035	0
ABHD11	57
CLDN3	55
CLDN4	425
WBSCR27	0
WBSCR28	0
ELN	0
LIMK1	45
EIF4H	37
MIR590	0
LAT2	223
RFC2	36
CLIP2	1
GTF2IRD1	3
GTF2I	94
LOC101926943	34
NCF1	54
GTF2IRD2	3
STAG3L2	0
PMS2P5	2
GATSL2	0
WBSCR16	0
GTF2IRD2B	5
NCF1C	6
GTF2IP1	0
PMS2L2	0
STAG3L1	0
LOC541473	0
TRIM73	0
NSUN5P1	29
POM121C	16
SPDYE5	0
PMS2P3	1
HIP1	19
LOC102723662	0
LOC102723650	0
CCL26	0
CCL24	0
RHBDD2	219
POR	97
MIR4651	0
SNORA14A	0
TMEM120A	36
STYXL1	89
MDH2	275
LOC101927160	0
LOC101927126	7
LOC101927105	0
SRRM3	32
HSPB1	699
YWHAG	146
SRCRB4D	64
ZP3	33
DTX2	21
FDPSP2	0
UPK3B	0
LOC102723555	0
LOC100133091	0
POMZP3	1
LOC102723781	0
DTX2P1-UPK3BP1-PMS2P11	0
LOC102723849	0
LOC100132832	0
LOC100505767	0
CCDC146	11
FGL2	340
LOC102723791	0
GSAP	1
RP5-899E9.1	13
PTPN12	21
RSBN1L-AS1	22
RSBN1L	16
TMEM60	10
PHTF2	16
MAGI2	2
RPL13AP17	0
MAGI2-AS2	0
MAGI2-AS3	0
GNAI1	0
AC004862.6	0
GNAT3	0
CD36	251
SEMA3C	25
AC010091.1	2
HGF	4
CACNA2D1	6
AC006145.4	0
PCLO	8
SEMA3E	57
SEMA3A	5
AC003984.1	0
SEMA3D	0
GRM3	0
KIAA1324L	12
LOC101927420	0
DMTF1	38
TMEM243	45
TP53TG1	10
CROT	17
ABCB4	0
ABCB1	0
RUNDC3B	8
SLC25A40	36
DBF4	0
ADAM22	0
SRI	74
LOC102723885	21
STEAP4	3
ZNF804B	0
C7orf62	0
STEAP2-AS1	0
DPY19L2P4	0
STEAP1	0
STEAP2	0
C7orf63	13
LOC101927446	0
GTPBP10	0
LOC101409256	0
CLDN12	2
LOC102723899	0
CDK14	3
FZD1	49
LOC101927473	0
MTERF	0
AKAP9	126
CYP51A1	121
LRRD1	0
KRIT1	51
MIR1285-1	0
ANKIB1	1
GATAD1	9
ERVW-1	0
PEX1	0
RBM48	10
MGC16142	0
FAM133B	12
CDK6	2
RNU6-10P	0
AC002454.1	0
SAMD9	0
SAMD9L	75
HEPACAM2	0
CCDC132	4
CALCR	0
MIR653	0
MIR489	0
MIR4652	0
TFPI2	0
GNGT1	0
GNG11	21
BET1	1
LOC102723946	0
LOC101927525	0
COL1A2	0
CASD1	29
SGCE	21
PEG10	0
PPP1R9A	1
PON1	1
PON3	61
PON2	27
ASB4	0
PDK4	32
DYNC1I1	0
SLC25A13	98
MIR591	0
C7orf76	0
RP11-682N22.1	0
SHFM1	63
DLX6-AS1	0
DLX6	0
DLX5	0
ACN9	24
TAC1	0
ASNS	7
LOC102723975	0
MIR5692A1	0
MIR5692C2	0
MGC72080	2
OCM2	0
LMTK2	60
BHLHA15	0
TECPR1	0
BRI3	50
BAIAP2L1	0
NPTX2	0
TMEM130	0
TRRAP	18
MIR3609	0
AC004893.11	1
SMURF1	0
LOC102723992	0
KPNA7	8
MYH16	0
ARPC1A	62
ARPC1B	933
PDAP1	68
BUD31	125
ATP5J2-PTCD1	84
PTCD1	59
CPSF4	1
ATP5J2	67
TRNAW6	0
ZNF789	0
LOC102724006	0
ZNF394	52
ZKSCAN5	16
FAM200A	1
ZNF655	196
GS1-259H13.2	0
ZSCAN25	10
CYP3A5	1
CYP3A7-CYP3AP1	0
CYP3A7	0
CYP3A4	0
CYP3A43	0
OR2AE1	0
TRIM4	17
LOC101927610	0
GJC3	0
AZGP1	369
AZGP1P1	0
ZKSCAN1	4
ZSCAN21	0
ZNF3	0
COPS6	83
MCM7	36
MIR25	0
MIR93	0
MIR106B	0
AP4M1	0
TAF6	3
CNPY4	0
MBLAC1	0
LAMTOR4	196
C7orf43	31
MIR4658	2
GAL3ST4	58
GPC2	0
STAG3	0
GATS	6
PVRIG	0
SPDYE3	0
PMS2P1	1
STAG3L5P-PVRIG2P-PILRB	106
STAG3L5P	1
PVRIG2P	6
MIR6840	0
PILRB	94
PILRA	94
ZCWPW1	0
MEPCE	0
PPP1R35	0
LOC101927632	12
C7orf61	0
TSC22D4	27
NYAP1	0
AGFG2	20
SAP25	8
LRCH4	19
FBXO24	0
PCOLCE-AS1	0
PCOLCE	0
MOSPD3	12
TFR2	1
ACTL6B	9
GNB2	78
GIGYF1	18
POP7	51
EPO	0
ZAN	0
EPHB4	8
SLC12A9	39
TRIP6	37
MIR6875	0
SRRT	1
UFSP1	0
ACHE	0
MUC3A	0
MUC12	1
LOC102724094	4
MUC17	0
TRIM56	35
SERPINE1	3
AP1S1	25
MIR4653	0
VGF	1
NAT16	0
MOGAT3	0
PLOD3	50
ZNHIT1	29
CLDN15	0
FIS1	114
LOC101927721	0
RP11-132A1.4	0
RABL5	70
COL26A1	0
LINC01007	0
MYL10	0
CUX1	160
LOC101927772	0
SH2B2	0
SPDYE6	0
LOC100289561	2
LOC100630923	38
PRKRIP1	36
MIR548O	0
ORAI2	13
ALKBH4	9
LRWD1	39
MIR5090	0
MIR4467	0
POLR2J	28
RASA4B	1
LOC102724172	0
POLR2J3	3
LOC102724187	2
SPDYE2	1
LOC102724229	0
RASA4	0
LOC101929837	0
LOC102724254	0
POLR2J2	8
UPK3BL	8
SPDYE2B	0
FAM185A	24
LOC102724268	0
FBXL13	0
LRRC17	0
NFE4	0
ARMC10	25
NAPEPLD	24
RPL19P12	18
DPY19L2P2	0
PMPCB	117
DNAJC2	19
PSMC2	205
SLC26A5	4
LOC101927870	0
RELN	0
ORC5	0
LHFPL3	2
LHFPL3-AS1	0
LOC102724284	0
LHFPL3-AS2	0
LOC101927902	0
LINC01004	1
KMT2E-AS1	48
KMT2E	121
SRPK2	49
PUS7	1
RINT1	25
EFCAB10	0
ATXN7L1	13
CDHR3	45
SYPL1	113
NAMPT	451
LOC102724339	0
CCDC71L	17
PIK3CG	4
PRKAR2B	3
HBP1	63
COG5	27
GPR22	0
