Geneid	Br7_7_12
TRNAL20-6	0
C6orf100-6	0
TRNAM12-6	0
TRNAK22-6	0
TRNAM8-6	0
TRNAF7-7	0
TRNAE6-7	0
HCG16-11	0
TRNAL17-7	0
ZNF311-7	0
LOC100129636-8	0
OR2W1-8	0
OR2B3-8	0
OR2J3-8	0
OR2J2-8	0
LOC101929006-4	0
LOC102724952-5	0
OR14J1-7	0
OR5V1-5	0
OR12D3-6	0
OR12D2-6	0
OR11A1-8	0
OR10C1-8	0
OR2H1-8	0
MAS1L-8	0
LINC01015-8	0
GABBR1-8	0
MOG-8	0
ZFP57-8	0
HLA-F-7	0
HLA-F-AS1-7	0
IFITM4P-7	0
HCG4-8	0
LOC554223-8	0
HLA-G-8	0
HLA-H-8	0
HCG4B-7	0
HLA-A-8	0
HCG9-7	0
ZNRD1-AS1-8	0
HLA-J-8	0
HCG8-8	0
ZNRD1-8	0
PPP1R11-8	0
RNF39-8	0
TRIM31-8	0
TRIM40-8	0
TRIM10-8	0
TRIM15-8	0
TRIM26-8	0
HCG17-7	0
HLA-L-6	0
HCG18-7	0
TRIM39-7	0
TRIM39-RPP21-7	0
RPP21-7	0
HLA-E-7	0
GNL1-8	0
PRR3-7	0
ABCF1-7	0
MIR877-7	0
PPP1R10-7	0
MRPS18B-7	0
ATAT1-7	0
C6orf136-7	0
DHX16-8	0
PPP1R18-8	0
MDC1-8	0
TUBB-8	0
FLOT1-8	0
IER3-6	0
LOC100996707	0
MUC22-8	0
HCG22-8	0
TCF19-7	0
POU5F1-7	0
PSORS1C3-7	0
HCG27-6	0
HLA-C-7	0
HLA-B-6	0
MIR6891-4	0
LOC101929072-4	0
MICA-5	0
LINC01149-4	0
HCP5-4	0
HCG26-6	0
MICB-8	0
MCCD1-8	0
DDX39B-8	0
ATP6V1G2-DDX39B-8	0
SNORD117-8	0
SNORD84-7	0
ATP6V1G2-7	0
NFKBIL1-7	0
LTA-7	0
TNF-8	0
LTB-8	0
LST1-8	0
NCR3-8	0
AIF1-6	0
PRRC2A-7	0
SNORA38-7	0
MIR6832-7	0
BAG6-7	0
APOM-7	0
C6orf47-7	0
GPANK1-7	0
CSNK2B-7	0
LY6G5B-7	0
LY6G5C-7	0
ABHD16A-7	0
MIR4646-7	0
LY6G6F-7	0
LY6G6E-7	0
LY6G6D-7	0
LY6G6C-7	0
C6orf25-7	0
DDAH2-7	0
CLIC1-7	0
MSH5-8	0
MSH5-SAPCD1-8	0
SAPCD1-6	0
VWA7-6	0
VARS-7	0
NEU1-8	0
SLC44A4-7	0
EHMT2-7	0
C2-7	0
LOC102060414-7	0
CFB-7	0
NELFE-6	0
MIR1236-5	0
SKIV2L-6	0
DXO-6	0
STK19-6	0
C4B_2	0
CYP21A1P-4	0
TNXA-4	0
C4B-4	0
CYP21A2-5	0
TNXB-8	0
PRRT1-8	0
LOC100507547-8	0
PPT2-8	0
PPT2-EGFL8-8	0
EGFL8-7	0
AGPAT1-7	0
MIR6721-7	0
RNF5-7	0
MIR6833-7	0
AGER-7	0
PBX2-7	0
GPSM3-7	0
NOTCH4-7	0
C6orf10-8	0
HCG23-8	0
BTNL2-8	0
HLA-DRA-7	0
HLA-DRB4-3	0
HLA-DRB1-6	0
HLA-DQA1-7	0
HLA-DQB1-7	0
HLA-DQA2-8	0
MIR3135B-8	0
HLA-DQB2-8	0
HLA-DOB-6	0
TAP2-8	0
PSMB8-8	0
TAPSAR1-8	0
TAP1-8	0
PSMB9-8	0
LOC100294145-8	0
HLA-DMB-8	0
HLA-DMA-8	0
BRD2-7	0
HLA-DOA-7	0
HLA-DPA1-8	0
HLA-DPB1-8	0
HLA-DPB2-8	0
COL11A2-7	0
HCG25-7	0
VPS52-7	0
RPS18-6	0
KIFC1-4	0
PHF1-2	0
CUTA-2	0
SYNGAP1-2	0
MIR5004-2	0
ZBTB9-2	0
LOC100506851-2	0
HLA-DRA-8	0
BTNL2-9	0
LOC102725038	0
HCG23-9	0
TCTE3-2	0
ERMARD-2	0
LINC00242-2	0
LINC00574-2	0
FLJ38122-2	0
DLL1-2	0
FAM120B-2	0
MIR4644-2	0
LOC101929670-2	0
LOC101929891-2	0
SLC25A51P1-2	0
THEMIS-2	0
PTPRK-2	0
RP11-103C16.2-2	0
LOC102723872	0
LOC102723672	0
LOC100507642	0
FAM20C	43
LOC100996433	0
WI2-2373I1.2	0
AC226118.1	0
LOC100131372	0
PDGFA	98
FLJ44511	0
PRKAR1B	1
LOC101927000	0
AC147651.4	0
HEATR2	118
SUN1	507
LOC102723743	0
GET4	167
ADAP1	33
COX19	30
CYP2W1	0
C7orf50	120
MIR339	0
GPR146	0
GPER1	0
LOC102723758	1
ZFAND2A	26
AC091729.9	0
UNCX	0
MICALL2	143
INTS1	77
MAFK	137
LOC100128653	33
TMEM184A	218
PSMG3	198
PSMG3-AS1	5
TFAMP1	0
LOC102723800	0
ELFN1	0
LOC401296	0
LOC101927125	0
MAD1L1	11
LOC100128374	0
MIR4655	0
FTSJ2	15
NUDT1	9
SNX8	120
MIR6836	1
EIF3B	227
CHST12	0
LOC101927181	0
LFNG	128
MIR4648	0
BRAT1	29
IQCE	73
TTYH3	109
AMZ1	4
GNA12	330
LOC102723871	0
CARD11	0
LOC101927256	0
LOC102723892	0
LOC100129603	0
SDK1	0
FOXK1	100
AP5Z1	55
MIR4656	0
RADIL	0
PAPOLB	0
MMD2	0
RNF216P1	19
RBAK	36
RBAK-RBAKDN	24
RBAKDN	0
ZNF890P	0
WIPI2	230
SLC29A4	0
TNRC18	35
FBXL18	179
MIR589	0
ACTB	9940
FSCN1	0
RNF216	272
RNF216-IT1	0
LOC101927301	0
MIR6874	1
ZNF815P	2
OCM	0
CCZ1	14
RSPH10B	0
PMS2	0
AIMP2	128
EIF2AK1	306
ANKRD61	24
USP42	16
CYTH3	0
FAM220A	19
RAC1	1107
DAGLB	72
KDELR2	1036
GRID2IP	0
LOC101927325	0
ZDHHC4	3
C7orf26	42
ZNF853	27
ZNF316	76
ZNF12	23
LOC102723953	0
PMS2CL	13
RSPH10B2	0
LOC102723965	0
CCZ1B	1
MIR3683	0
LOC100131257	3
C1GALT1	48
LOC101927354	0
COL28A1	0
RP5-1159O4.2	82
MIOS	90
RPA3	30
RPA3-AS1	24
AC009473.1	0
GLCCI1	66
ICA1	377
LOC100505938	130
NXPH1	15
LOC102723978	4
PER4	0
LOC100131472	0
NDUFA4	1371
PHF14	97
THSD7A	0
TMEM106B	93
VWDE	5
SCIN	0
ARL4A	67
ETV1	25
DGKB	0
AGMO	0
MEOX2	0
AC005550.4	0
LOC101927558	0
ISPD	0
ISPD-AS1	0
SOSTDC1	0
LRRC72	0
ANKMY2	68
BZW2	218
LOC101927585	12
TSPAN13	1172
AGR2	6891
AGR3	1928
LOC101927609	7
AHR	212
LOC102659288	0
AC017060.1	0
SNX13	54
PRPS1L1	0
HDAC9	135
MIR1302-6	0
LOC102724098	10
LOC102724089	0
TWIST1	42
LOC102724115	0
FERD3L	0
TWISTNB	103
MIR3146	0
TMEM196	0
AC005062.2	11
MACC1	642
MACC1-AS1	0
LOC100506098	17
AC099342.1	0
LOC101927811	0
ITGB8	0
ABCB5	0
SP8	0
RPL23P8	49
SP4	92
MIR1183	0
DNAH11	18
CDCA7L	0
LOC102724143	0
RAPGEF5	1
STEAP1B	0
AC002480.3	0
LOC102724162	0
LOC401312	0
IL6	0
TOMM7	223
LOC101927841	0
SNORD93	0
FAM126A	0
KLHL7-AS1	0
KLHL7	0
NUPL2	33
LOC101927890	0
GPNMB	0
MALSU1	54
IGF2BP3	0
RPS2P32	0
TRA2A	82
CLK2P	4
CCDC126	124
FAM221A	33
STK31	0
NPY	0
MPP6	0
DFNA5	0
OSBPL3	96
CYCS	189
C7orf31	10
NPVF	0
LOC646588	0
LOC100506236	0
MIR148A	0
NFE2L3	0
LOC101928025	1
HNRNPA2B1	588
CBX3	363
SNX10	47
LOC101930332	0
LOC441204	0
KIAA0087	0
LOC100506289	0
LOC101928077	0
C7orf71	0
SKAP2	13
HOXA1	0
HOTAIRM1	1
HOXA2	0
HOXA3	0
HOXA-AS2	0
HOXA4	0
HOXA-AS3	0
HOXA5	0
HOXA6	0
HOXA7	0
HOXA9	0
HOXA10-HOXA9	0
HOXA10-AS	0
MIR196B	0
HOXA10	0
HOXA11	0
HOXA11-AS	0
HOXA13	8
HOTTIP	0
EVX1	0
LOC102724477	0
HIBADH	72
TAX1BP1	530
JAZF1	0
JAZF1-AS1	0
CREB5	39
TRIL	11
LOC100506497	5
CPVL	0
LOC101928168	0
LOC644086	0
CHN2	40
LOC102724484	0
PRR15	6
LOC646762	0
LOC102724549	0
MIR550A3	0
ZNRF2P2	0
DPY19L2P3	0
LOC102724565	0
LOC101928208	1
WIPF3	2
SCRN1	555
FKBP14	117
PLEKHA8	70
MTURN	139
ZNRF2	36
MIR550B1	0
MIR550A1	0
DKFZP586I1420	135
LINC01176	0
NOD1	23
LOC101928268	0
GGCT	177
LOC401320	2
GARS	571
CRHR2	0
INMT	0
INMT-FAM188B	53
FAM188B	63
AQP1	0
GHRHR	0
ADCYAP1R1	0
LOC101928310	0
NEUROD6	0
CCDC129	0
PPP1R17	0
PDE1C	0
LOC100130673	0
LSM5	111
AVL9	198
DPY19L1P1	7
ZNRF2P1	4
MIR550B2	0
MIR550A2	0
LINC00997	0
LOC102724668	0
KBTBD2	224
RP9P	6
FKBP9	79
NT5C3A	93
LOC101928355	13
RP9	29
BBS9	15
FLJ20712	0
BMPER	0
NPSR1-AS1	0
NPSR1	0
DPY19L1	31
MIR548N	0
LOC102724723	0
DPY19L2P1	11
TBX20	0
LOC401324	0
LOC101928421	0
HERPUD2	196
AC018647.3	0
AC007551.3	0
SEPT7	289
LOC101928618	18
EEPD1	0
KIAA0895	10
ANLN	3
AOAH	28
AOAH-IT1	0
ELMO1	0
MIR1200	0
ELMO1-AS1	0
GPR141	0
LOC101928643	0
NME8	0
SFRP4	0
EPDR1	0
STARD3NL	41
TARP	0
LOC102724797	0
TRG-AS1	0
AMPH	69
FAM183B	0
VPS41	36
POU6F2	14
POU6F2-AS2	0
POU6F2-AS1	0
YAE1D1	39
RALA	205
LINC00265	7
LOC101928688	0
LOC102724836	0
LOC101929264	4
CDK13	151
MPLKIP	14
SUGCT	0
LOC101928716	0
AC005029.1	0
AC005022.1	0
INHBA	0
INHBA-AS1	0
GLI3	132
AC027269.2	0
C7orf25	46
PSMA2	704
MRPL32	53
HECW1	0
MIR3943	0
LOC102724911	0
LOC102724903	0
AC011738.4	0
STK17A	12
COA1	140
LOC101928860	0
BLVRA	70
LOC102724946	0
MRPS24	149
URGCP-MRPS24	150
URGCP	100
UBE2D4	8
POLR2J4	7
SPDYE1	0
RASA4CP	8
LINC00957	3
DBNL	217
MIR6837	0
PGAM2	2
POLM	5
MIR6838	0
LOC102724964	0
AEBP1	0
MIR4649	0
POLD2	179
MYL7	0
GCK	0
YKT6	246
CAMK2B	109
NUDCD3	296
NPC1L1	0
DDX56	148
TMED4	237
LOC102723307	0
OGDH	125
ZMIZ2	98
PPIA	411
H2AFV	292
LOC101929301	0
PURB	67
MIR4657	1
LOC102723959	0
MYO1G	43
LOC101928927	0
SNHG15	32
SNORA9	0
LOC102723334	0
CCM2	48
LOC100128364	0
NACAD	8
TBRG4	65
SNORA5A	0
SNORA5C	0
SNORA5B	0
RAMP3	0
ADCY1	92
SEPT7P2	3
LOC101930567	0
LOC101929008	1
LOC101928976	0
LOC101929038	0
IGFBP1	0
IGFBP3	0
LOC102723446	0
LOC730338	0
TNS3	46
LOC102723974	1
AC095067.1	0
C7orf65	0
LINC00525	0
PKD1L1	0
C7orf69	0
HUS1	31
SUN3	0
C7orf57	0
UPP1	38
ABCA13	5
CDC14C	0
VWC2	0
ZPBP	0
C7orf72	0
IKZF1	7
LOC102723522	0
FIGNL1	0
DDC	0
AC018705.5	0
GRB10	3
COBL	0
LOC102723533	0
LOC101928257	0
POM121L12	0
LOC102723559	0
FLJ45974	0
HPVC1	0
LOC102723605	0
LOC101928285	0
VSTM2A	39
GS1-18A18.1	29
SEC61G	360
RP11-745C15.2	0
EGFR	0
LOC102723622	0
EGFR-AS1	0
LOC102724011	0
LANCL2	13
VOPP1	63
FKBP9L	0
LOC101060341	0
LOC102723656	0
SEPT14	2
ZNF713	21
MRPS17	1
GBAS	176
PSPH	0
CCT6A	411
SNORA15	0
SUMF2	250
PHKG1	167
CHCHD2	460
NUPR1L	30
LOC101930109	0
LOC650226	0
LOC100240728	0
DKFZp434L192	0
LOC101928401	0
LOC102723684	0
LOC401357	0
LOC101928587	0
LOC101060183	0
LOC100130849	0
LOC100287294	0
MIR4283-1	0
ZNF479	28
GUSBP10	0
LOC100653233	0
MIR3147	0
ZNF716	2
LOC100128575	0
LOC101928654	0
LOC102723842	0
LOC102724134	0
ZNF733P	0
LOC102724738	0
LOC100287704	0
LOC101929114	0
LOC101929088	0
LOC101929050	0
LOC101929022	0
LOC100287834	0
MIR4283-2	0
LOC402269	0
LOC101060128	0
LOC101929190	0
LOC100996414	0
LOC100996365	0
LOC100996428	0
LOC102724777	0
LINC01005	0
ZNF727	0
ZNF735	0
ZNF679	0
ZNF736	0
YWHAEP1	0
ZNF680	0
LOC100128885	0
LOC641746	0
ZNF107	10
MIR6839	0
ZNF138	1
RP11-797H7.5	0
ZNF273	21
ZNF117	14
ERV3-1	0
LOC102724798	0
CCT6P3	1
LOC101929266	0
LOC101929381	0
LOC101929360	0
INTS4L1	0
ZNF92	25
LOC101929322	0
LOC441242	8
INTS4L2	0
CCT6P1	16
SNORA22	0
LOC101929414	0
LOC102724918	0
DKFZP434F142	0
VKORC1L1	127
GUSB	137
ASL	73
CRCP	53
TPST1	0
LINC00174	0
LOC101929463	0
LOC100289098	0
LOC493754	42
KCTD7	0
RP4-756H11.3	0
RABGEF1	46
GTF2IRD1P1	0
LOC101929580	0
LOC101929619	0
LOC101929647	0
LOC644794	0
TMEM248	41
SBDS	36
TYW1	0
MIR4650-1	0
PMS2P4	11
STAG3L4	0
RP11-166O4.5	0
LOC102723427	0
LOC100507468	0
AUTS2	84
WBSCR17	0
MIR3914-1	0
MIR3914-2	0
CALN1	0
TYW1B	0
MIR4650-2	0
SBDSP1	28
SPDYE7P	0
POM121	7
NSUN5P2	4
TRIM74	0
LOC100101148	0
STAG3L3	0
LOC100996746	0
LOC100093631	7
NCF1B	9
NSUN5	1
TRIM50	0
FKBP6	0
LOC101930310	0
FZD9	0
BAZ1B	30
BCL7B	8
TBL2	0
MLXIPL	0
VPS37D	3
DNAJC30	5
WBSCR22	31
STX1A	31
MIR4284	0
LINC00035	0
ABHD11	16
CLDN3	266
CLDN4	1123
WBSCR27	34
WBSCR28	0
ELN	0
LIMK1	0
EIF4H	107
MIR590	0
LAT2	0
RFC2	0
CLIP2	0
GTF2IRD1	104
GTF2I	114
LOC101926943	39
NCF1	43
GTF2IRD2	25
STAG3L2	16
PMS2P5	4
GATSL2	4
WBSCR16	23
GTF2IRD2B	7
NCF1C	27
GTF2IP1	0
PMS2L2	0
STAG3L1	0
LOC541473	0
TRIM73	0
NSUN5P1	9
POM121C	37
SPDYE5	13
PMS2P3	15
HIP1	157
LOC102723662	0
LOC102723650	0
CCL26	0
CCL24	0
RHBDD2	357
POR	91
MIR4651	0
SNORA14A	0
TMEM120A	52
STYXL1	32
MDH2	605
LOC101927160	4
LOC101927126	0
LOC101927105	0
SRRM3	107
HSPB1	4192
YWHAG	177
SRCRB4D	22
ZP3	22
DTX2	18
FDPSP2	0
UPK3B	0
LOC102723555	0
LOC100133091	0
POMZP3	0
LOC102723781	0
DTX2P1-UPK3BP1-PMS2P11	0
LOC102723849	0
LOC100132832	0
LOC100505767	0
CCDC146	0
FGL2	10
LOC102723791	0
GSAP	2
RP5-899E9.1	11
PTPN12	15
RSBN1L-AS1	0
RSBN1L	4
TMEM60	9
PHTF2	15
MAGI2	0
RPL13AP17	0
MAGI2-AS2	0
MAGI2-AS3	0
GNAI1	0
AC004862.6	0
GNAT3	0
CD36	1
SEMA3C	198
AC010091.1	0
HGF	3
CACNA2D1	0
AC006145.4	0
PCLO	42
SEMA3E	123
SEMA3A	6
AC003984.1	0
SEMA3D	5
GRM3	0
KIAA1324L	57
LOC101927420	0
DMTF1	25
TMEM243	136
TP53TG1	0
CROT	67
ABCB4	0
ABCB1	0
RUNDC3B	15
SLC25A40	0
DBF4	0
ADAM22	0
SRI	482
LOC102723885	78
STEAP4	17
ZNF804B	0
C7orf62	0
STEAP2-AS1	0
DPY19L2P4	0
STEAP1	9
STEAP2	35
C7orf63	189
LOC101927446	0
GTPBP10	16
LOC101409256	0
CLDN12	60
LOC102723899	2
CDK14	0
FZD1	81
LOC101927473	0
MTERF	0
AKAP9	365
CYP51A1	740
LRRD1	0
KRIT1	16
MIR1285-1	0
ANKIB1	90
GATAD1	20
ERVW-1	0
PEX1	71
RBM48	72
MGC16142	0
FAM133B	5
CDK6	0
RNU6-10P	0
AC002454.1	0
SAMD9	0
SAMD9L	0
HEPACAM2	0
CCDC132	0
CALCR	0
MIR653	0
MIR489	0
MIR4652	0
TFPI2	0
GNGT1	0
GNG11	2
BET1	0
LOC102723946	0
LOC101927525	0
COL1A2	3
CASD1	47
SGCE	92
PEG10	0
PPP1R9A	29
PON1	0
PON3	7
PON2	34
ASB4	0
PDK4	0
DYNC1I1	0
SLC25A13	73
MIR591	0
C7orf76	0
RP11-682N22.1	0
SHFM1	210
DLX6-AS1	0
DLX6	0
DLX5	0
ACN9	10
TAC1	0
ASNS	0
LOC102723975	0
MIR5692A1	0
MIR5692C2	0
MGC72080	0
OCM2	0
LMTK2	67
BHLHA15	0
TECPR1	111
BRI3	49
BAIAP2L1	22
NPTX2	0
TMEM130	0
TRRAP	40
MIR3609	1
AC004893.11	1
SMURF1	14
LOC102723992	0
KPNA7	0
MYH16	0
ARPC1A	214
ARPC1B	292
PDAP1	60
BUD31	258
ATP5J2-PTCD1	132
PTCD1	101
CPSF4	0
ATP5J2	93
TRNAW6	0
ZNF789	2
LOC102724006	0
ZNF394	0
ZKSCAN5	0
FAM200A	0
ZNF655	160
GS1-259H13.2	0
ZSCAN25	0
CYP3A5	3
CYP3A7-CYP3AP1	0
CYP3A7	0
CYP3A4	0
CYP3A43	0
OR2AE1	0
TRIM4	38
LOC101927610	0
GJC3	0
AZGP1	822
AZGP1P1	0
ZKSCAN1	186
ZSCAN21	0
ZNF3	90
COPS6	91
MCM7	65
MIR25	0
MIR93	0
MIR106B	0
AP4M1	4
TAF6	3
CNPY4	20
MBLAC1	0
LAMTOR4	298
C7orf43	9
MIR4658	0
GAL3ST4	0
GPC2	0
STAG3	0
GATS	0
PVRIG	0
SPDYE3	3
PMS2P1	52
STAG3L5P-PVRIG2P-PILRB	202
STAG3L5P	40
PVRIG2P	44
MIR6840	0
PILRB	87
PILRA	59
ZCWPW1	0
MEPCE	0
PPP1R35	0
LOC101927632	0
C7orf61	0
TSC22D4	17
NYAP1	0
AGFG2	6
SAP25	2
LRCH4	11
FBXO24	0
PCOLCE-AS1	0
PCOLCE	0
MOSPD3	0
TFR2	0
ACTL6B	10
GNB2	53
GIGYF1	22
POP7	0
EPO	0
ZAN	1
EPHB4	1
SLC12A9	7
TRIP6	60
MIR6875	1
SRRT	68
UFSP1	0
ACHE	0
MUC3A	0
MUC12	0
LOC102724094	0
MUC17	0
TRIM56	1
SERPINE1	136
AP1S1	91
MIR4653	0
VGF	9
NAT16	0
MOGAT3	0
PLOD3	16
ZNHIT1	182
CLDN15	0
FIS1	72
LOC101927721	0
RP11-132A1.4	6
RABL5	53
COL26A1	0
LINC01007	0
MYL10	0
CUX1	70
LOC101927772	0
SH2B2	0
SPDYE6	0
LOC100289561	0
LOC100630923	7
PRKRIP1	11
MIR548O	0
ORAI2	147
ALKBH4	0
LRWD1	0
MIR5090	0
MIR4467	0
POLR2J	74
RASA4B	0
LOC102724172	0
POLR2J3	2
LOC102724187	0
SPDYE2	0
LOC102724229	0
RASA4	0
LOC101929837	0
LOC102724254	0
POLR2J2	23
UPK3BL	23
SPDYE2B	0
FAM185A	3
LOC102724268	0
FBXL13	0
LRRC17	0
NFE4	0
ARMC10	4
NAPEPLD	2
RPL19P12	13
DPY19L2P2	48
PMPCB	165
DNAJC2	36
PSMC2	86
SLC26A5	0
LOC101927870	0
RELN	1
ORC5	0
LHFPL3	0
LHFPL3-AS1	0
LOC102724284	0
LHFPL3-AS2	0
LOC101927902	0
LINC01004	0
KMT2E-AS1	24
KMT2E	334
SRPK2	122
PUS7	21
RINT1	19
EFCAB10	2
ATXN7L1	0
CDHR3	51
SYPL1	196
NAMPT	124
LOC102724339	0
CCDC71L	11
PIK3CG	0
PRKAR2B	194
HBP1	190
COG5	122
GPR22	0
DUS4L	8
BCAP29	113
SLC26A4-AS1	0
SLC26A4	0
LOC101927974	0
CBLL1	58
SLC26A3	0
DLD	52
LAMB1	0
LAMB4	2
NRCAM	0
LOC102724363	0
PNPLA8	53
THAP5	11
DNAJB9	48
C7orf66	0
EIF3IP1	3
IMMP2L	24
LRRN3	0
DOCK4	3
DOCK4-AS1	0
ZNF277	30
IFRD1	117
LSMEM1	0
LOC100996249	0
AC002463.3	0
TMEM168	6
C7orf60	0
AC018464.3	0
GPR85	1
LINC00998	4
PPP1R3A	0
FOXP2	0
MIR3666	0
MDFIC	1
LOC102724386	0
LOC100506489	0
LOC102724407	0
TFEC	4
LOC102724424	0
TES	200
LOC102724434	0
LOC101928117	0
CAV2	0
CAV1	0
LOC100996266	0
MET	0
CAPZA2	273
ST7-AS1	3
ST7	23
ST7-OT4	0
MIR6132	0
ST7-AS2	0
ST7-OT3	0
WNT2	0
ASZ1	0
CFTR	0
CTTNBP2	0
LSM8	58
ANKRD7	0
LOC102724495	0
KCND2	0
TSPAN12	0
ING3	39
CPED1	0
LOC102724514	0
WNT16	0
FAM3C	16
PTPRZ1	0
AASS	0
LOC102724527	0
FEZF1	0
FEZF1-AS1	0
CADPS2	175
RNF133	0
RNF148	0
LOC102724540	0
TAS2R16	0
SLC13A1	0
IQUB	0
NDUFA5	40
LOC102724567	0
ASB15	0
LOC102724555	0
LMOD2	0
WASL	92
HYALP1	0
HYAL4	0
SPAM1	0
TMEM229A	0
RP5-921G16.2	0
LOC102724577	0
GPR37	0
LOC154872	0
POT1	0
RP11-3B12.2	0
RP11-3B12.3	0
LOC100506664	0
GRM8	0
LOC101928357	0
MIR592	0
AC000099.1	0
ZNF800	0
AC000124.1	0
GCC1	0
ARF5	150
FSCN3	0
PAX4	0
SND1	92
SND1-IT1	6
LRRC4	0
MIR593	0
LOC101928423	0
MIR129-1	0
LEP	0
MGC27345	12
RBM28	2
PRRT4	0
IMPDH1	33
HILPDA	0
LOC102724660	3
METTL2B	0
LOC101928451	17
LINC01000	9
FAM71F2	7
FAM71F1	0
CALU	328
OPN1SW	0
TRNAP15	0
CCDC136	0
FLNC	1
ATP6V1F	35
LOC100130705	2
KCP	0
IRF5	1
TNPO3	185
TPI1P2	0
LOC407835	1
TSPAN33	14
SMO	0
AHCYL2	39
STRIP2	0
SMKR1	0
NRF1	22
MIR182	0
MIR96	0
MIR183	0
UBE2H	1359
ZC3HC1	126
KLHDC10	226
LOC100128325	0
TMEM209	65
SSMEM1	0
CPA2	0
CPA4	0
CPA5	0
LOC101928632	0
CPA1	0
CEP41	36
MEST	0
MESTIT1	0
MIR335	0
COPG2	74
COPG2IT1	0
LOC102724837	0
TSGA13	4
KLF14	0
MIR29A	0
MIR29B1	0
AC058791.1	0
LOC100506860	4
LINC-PINT	22
MKLN1	184
MKLN1-AS	2
PODXL	2
AC009518.4	0
PLXNA4	3
LOC101928807	0
LOC102724906	0
FLJ40288	0
LOC100506937	0
CHCHD3	5
MIR3654	80
EXOC4	0
MIR6133	0
LRGUK	10
SLC35B4	0
AKR1B1	0
AKR1B10	0
AKR1B15	0
BPGM	0
LOC102724947	0
CALD1	0
AGBL3	0
TMEM140	35
C7orf49	17
WDR91	0
MIR6509	0
STRA8	0
CNOT4	6
NUP205	12
C7orf73	211
SLC13A4	0
FAM180A	0
LOC101928915	0
LUZP6	263
MTPN	263
CHRM2	0
AC009264.1	0
MIR490	0
PTN	0
DGKI	0
CREB3L2	138
AC022173.2	0
AKR1D1	0
MIR4468	0
TRIM24	59
SVOPL	0
ATP6V0A4	0
TMEM213	0
KIAA1549	63
ZC3HAV1L	19
ZC3HAV1	143
TTC26	3
UBN2	26
LUC7L2	70
C7orf55	33
TRNAR27	0
C7orf55-LUC7L2	92
LOC100129148	0
KLRG2	32
CLEC2L	2
HIPK2	240
LOC101928984	0
TBXAS1	8
PARP12	16
KDM7A	37
JHDM1D-AS1	0
SLC37A3	20
RAB19	0
MKRN1	109
DENND2A	0
ADCK2	0
NDUFB2-AS1	10
NDUFB2	53
BRAF	6
MRPS33	0
TMEM178B	0
AGK	12
KIAA1147	90
WEE2-AS1	0
WEE2	0
SSBP1	111
TAS2R3	0
TAS2R4	0
TAS2R5	0
PRSS37	0
MGAM	223
OR9A4	0
CLEC5A	0
TAS2R38	0
LOC93432	0
MOXD2P	0
PRSS58	0
TRY2P	0
MTRNR2L6	0
PRSS1	2
PRSS2	0
EPHB6	0
TRPV6	0
TRPV5	0
C7orf34	0
KEL	0
OR9A2	0
OR6V1	0
OR6W1P	0
PIP	1
TAS2R39	0
TAS2R40	0
GSTK1	37
TMEM139	0
CASP2	0
CLCN1	0
FAM131B	0
LOC101928397	0
LOC100507507	35
ZYX	93
MIR6892	0
EPHA1	0
EPHA1-AS1	0
TAS2R60	0
TAS2R41	0
CTAGE15	0
LOC101928466	0
LOC101928422	0
FAM115C	0
CTAGE6	0
LOC154761	0
FAM115A	0
OR2F2	0
OR2F1	0
OR6B1	0
OR2A5	0
OR2A25	0
OR2A12	0
OR2A2	0
OR2A14	0
CTAGE4	3
ARHGEF35	0
OR2A42	0
OR2A20P	0
OR2A7	0
ARHGEF34P	0
CTAGE8	2
OR2A9P	0
OR2A1-AS1	0
OR2A1	0
ARHGEF5	21
LOC101928652	0
NOBOX	0
TPK1	0
CNTNAP2	35
AC006004.1	0
MIR548F4	0
C7orf33	0
CUL1	0
EZH2	0
RNY5	0
RNY4	0
RNY3	0
RNY1	0
PDIA4	196
ZNF786	4
ZNF425	0
ZNF398	71
ZNF282	0
ZNF212	0
ZNF783	0
LOC155060	0
TRNAC10	0
TRNAC28	0
TRNAC23	0
TRNAC4	0
TRNAC21	0
LOC101928733	1
TRNAC2	0
ZNF777	0
ZNF746	14
TRNAC11	0
ZNF767	0
TRNAC3	0
TRNAC19	0
TRNAC8	0
TRNAC15	0
TRNAC22	0
TRNAS28	0
TRNAC13	0
TRNAC26	0
TRNAC6	0
TRNAC25	0
TRNAC20	0
TRNAC27	0
KRBA1	0
ZNF467	20
SSPO	0
ZNF862	0
ATP6V0E2-AS1	0
ATP6V0E2	60
LOC102723581	11
LOC100134040	0
ACTR3C	0
LRRC61	0
ZBED6CL	0
RARRES2	0
REPIN1	56
ZNF775	0
LOC101928806	0
LOC728743	0
LINC00996	0
GIMAP8	0
GIMAP7	0
GIMAP4	8
GIMAP6	0
GIMAP2	0
GIMAP1	0
GIMAP1-GIMAP5	0
GIMAP5	0
TMEM176B	0
TMEM176A	0
AOC1	0
KCNH2	15
NOS3	0
ATG9B	0
ABCB8	49
ASIC3	0
CDK5	11
SLC4A2	7
FASTK	0
TMUB1	28
AGAP3	0
GBX1	0
ASB10	0
LOC102723607	0
IQCA1P1	0
ABCF2	10
CHPF2	40
MIR671	2
SMARCD3	31
NUB1	22
WDR86	0
WDR86-AS1	0
CRYGN	0
MIR3907	0
RHEB	38
PRKAG2	2
LOC644090	0
PRKAG2-AS1	0
GALNTL5	0
